time, x, y, heading, vel_x, vel_y, vel_heading,
2.352, 0.106842, -0.00207611, 0.12256, 0.0458554, 0.0021535, 0.0590205, 
2.36, 0.107209, -0.00206057, 0.123032, 0.0458527, 0.00194244, 0.0590057, 
2.368, 0.107576, -0.00204674, 0.123504, 0.04585, 0.00172943, 0.0589899, 
2.376, 0.107943, -0.00201709, 0.123644, 0.0458476, 0.00370552, 0.0175175, 
2.384, 0.108309, -0.00198657, 0.123782, 0.0458473, 0.00381479, 0.0172014, 
2.392, 0.108676, -0.00195596, 0.12392, 0.045846, 0.00382675, 0.0171953, 
2.4, 0.109043, -0.0019253, 0.124057, 0.0458452, 0.00383228, 0.017197, 
2.408, 0.10941, -0.00187958, 0.124058, 0.0458443, 0.00571522, 7.43547e-05, 
2.416, 0.109777, -0.00183381, 0.124058, 0.0458443, 0.00572172, 3.27883e-05, 
2.424, 0.110143, -0.00178803, 0.124058, 0.0458444, 0.00572148, 2.57118e-05, 
2.432, 0.11051, -0.00174227, 0.124058, 0.0458446, 0.00572071, 2.0074e-05, 
2.44, 0.110877, -0.00169845, 0.124384, 0.0458451, 0.00547737, 0.0406927, 
2.448, 0.111244, -0.00165631, 0.124712, 0.0458431, 0.00526721, 0.0409723, 
2.456, 0.11161, -0.00161586, 0.12504, 0.0458411, 0.00505614, 0.0409894, 
2.464, 0.111977, -0.00157712, 0.125368, 0.0458391, 0.00484317, 0.0410003, 
2.472, 0.112344, -0.00154002, 0.125496, 0.0458371, 0.00463774, 0.0159989, 
2.48, 0.11271, -0.00150464, 0.125622, 0.0458364, 0.00442253, 0.0158539, 
2.488, 0.113077, -0.00147098, 0.125749, 0.0458357, 0.00420664, 0.015864, 
2.496, 0.113444, -0.00143828, 0.125876, 0.045835, 0.00408727, 0.0158756, 
2.504, 0.11381, -0.00139191, 0.125877, 0.0458341, 0.00579674, 6.74877e-05, 
2.512, 0.114177, -0.00134549, 0.125877, 0.045834, 0.00580297, 2.93463e-05, 
2.52, 0.114544, -0.00129906, 0.125877, 0.0458341, 0.00580308, 2.29431e-05, 
2.528, 0.11491, -0.00125264, 0.125877, 0.0458342, 0.00580265, 1.78375e-05, 
2.536, 0.115277, -0.00120622, 0.125877, 0.0458343, 0.00580219, 1.37343e-05, 
2.544, 0.115644, -0.00115981, 0.125878, 0.0458343, 0.0058018, 1.04425e-05, 
2.552, 0.11601, -0.0011134, 0.125878, 0.0458343, 0.00580148, 7.80867e-06, 
2.56, 0.116377, -0.00106699, 0.125878, 0.0458344, 0.00580123, 5.70799e-06, 
2.568, 0.116744, -0.00102263, 0.126344, 0.0458351, 0.00554444, 0.058289, 
2.576, 0.11711, -0.00098, 0.126814, 0.045832, 0.00532901, 0.0586918, 
2.584, 0.117477, -0.000939089, 0.127283, 0.0458291, 0.00511388, 0.0587176, 
2.592, 0.117844, -0.000899907, 0.127753, 0.0458261, 0.0048977, 0.0587334, 
2.6, 0.11821, -0.000862461, 0.128223, 0.0458232, 0.00468073, 0.0587431, 
2.608, 0.118577, -0.000826756, 0.128693, 0.0458203, 0.00446317, 0.058748, 
2.616, 0.118943, -0.000792794, 0.129163, 0.0458174, 0.00424519, 0.058749, 
2.624, 0.11931, -0.000760579, 0.129633, 0.0458145, 0.00402688, 0.0587469, 
2.632, 0.119676, -0.000725851, 0.129177, 0.0458093, 0.00434105, -0.0570167, 
2.64, 0.120043, -0.000689497, 0.128713, 0.0458126, 0.00454421, -0.0579702, 
2.648, 0.120409, -0.000651565, 0.128248, 0.045816, 0.00474149, -0.0581566, 
2.656, 0.120776, -0.000612049, 0.127781, 0.0458193, 0.0049395, -0.0583048, 
2.664, 0.121143, -0.000570938, 0.127314, 0.0458225, 0.00513895, -0.0584263, 
2.672, 0.121509, -0.000528219, 0.126846, 0.0458256, 0.00533978, -0.0585264, 
2.68, 0.121876, -0.000483885, 0.126377, 0.0458286, 0.00554179, -0.0586093, 
2.688, 0.122242, -0.000437927, 0.125908, 0.0458315, 0.00574478, -0.0586786, 
2.696, 0.122609, -0.000390338, 0.125438, 0.0458344, 0.00594855, -0.0587369, 
2.704, 0.122976, -0.000341115, 0.124967, 0.0458373, 0.00615296, -0.0587865, 
2.712, 0.123343, -0.000290252, 0.124497, 0.0458401, 0.00635787, -0.0588291, 
2.72, 0.123709, -0.000237746, 0.124026, 0.0458429, 0.00656318, -0.058866, 
2.728, 0.124076, -0.000183596, 0.123555, 0.0458457, 0.00676882, -0.0588985, 
2.736, 0.124443, -0.000127798, 0.123083, 0.0458484, 0.00697472, -0.0589274, 
2.744, 0.12481, -7.03513e-05, 0.122612, 0.0458511, 0.00718083, -0.0589534, 
2.752, 0.125176, -1.12544e-05, 0.12214, 0.0458538, 0.00738711, -0.0589772, 
2.76, 0.125543, 4.94939e-05, 0.121668, 0.0458565, 0.00759353, -0.0589991, 
2.768, 0.12591, 0.000111894, 0.121196, 0.0458592, 0.00780007, -0.0590196, 
2.776, 0.126277, 0.000175948, 0.120723, 0.0458619, 0.0080067, -0.0590389, 
2.784, 0.126644, 0.000241655, 0.120251, 0.0458645, 0.00821341, -0.0590573, 
2.792, 0.127011, 0.000309017, 0.119778, 0.0458671, 0.0084202, -0.0590749, 
2.8, 0.127378, 0.000378033, 0.119305, 0.0458697, 0.00862703, -0.0590919, 
2.808, 0.127745, 0.000448705, 0.118833, 0.0458724, 0.00883393, -0.0591085, 
2.816, 0.128112, 0.000521031, 0.11836, 0.0458749, 0.00904086, -0.0591247, 
2.824, 0.128479, 0.000595014, 0.117886, 0.0458775, 0.00924784, -0.0591406, 
2.832, 0.128846, 0.000670653, 0.117413, 0.0458801, 0.00945485, -0.0591562, 
2.84, 0.129213, 0.000747948, 0.11694, 0.0458827, 0.0096619, -0.0591717, 
2.848, 0.12958, 0.0008269, 0.116466, 0.0458852, 0.00986897, -0.059187, 
2.856, 0.129947, 0.000907509, 0.115993, 0.0458878, 0.0100761, -0.0592022, 
2.864, 0.130314, 0.000989774, 0.115519, 0.0458903, 0.0102832, -0.0592173, 
2.872, 0.130681, 0.0010737, 0.115045, 0.0458928, 0.0104904, -0.0592323, 
2.88, 0.131049, 0.00115928, 0.114571, 0.0458953, 0.0106976, -0.0592473, 
2.888, 0.131416, 0.00124652, 0.114097, 0.0458979, 0.0109048, -0.0592622, 
2.896, 0.131783, 0.00133541, 0.113623, 0.0459003, 0.011112, -0.0592771, 
2.904, 0.13215, 0.00142597, 0.113149, 0.0459028, 0.0113193, -0.059292, 
2.912, 0.132517, 0.00151818, 0.112674, 0.0459053, 0.0115266, -0.0593069, 
2.92, 0.132885, 0.00161205, 0.1122, 0.0459078, 0.0117339, -0.0593217, 
2.928, 0.133252, 0.00170758, 0.111725, 0.0459102, 0.0119412, -0.0593366, 
2.936, 0.133619, 0.00180452, 0.11125, 0.0459127, 0.0121176, -0.0593523, 
2.944, 0.133987, 0.00190138, 0.110775, 0.0459151, 0.0121072, -0.0593728, 
2.952, 0.134354, 0.00199811, 0.1103, 0.0459176, 0.0120915, -0.059388, 
2.96, 0.134721, 0.00209471, 0.109825, 0.0459201, 0.012075, -0.0594024, 
2.968, 0.135089, 0.00219118, 0.109349, 0.0459225, 0.0120584, -0.0594168, 
2.976, 0.135456, 0.00228751, 0.108874, 0.0459249, 0.0120419, -0.0594312, 
2.984, 0.135824, 0.00238372, 0.108398, 0.0459272, 0.0120254, -0.0594457, 
2.992, 0.136191, 0.00247979, 0.107923, 0.0459296, 0.0120089, -0.0594603, 
3, 0.136558, 0.00257573, 0.107447, 0.045932, 0.0119925, -0.0594749, 
3.008, 0.136926, 0.00267154, 0.106971, 0.0459343, 0.0119762, -0.0594896, 
3.016, 0.137293, 0.00276722, 0.106495, 0.0459367, 0.0119599, -0.0595044, 
3.024, 0.137661, 0.00286276, 0.106019, 0.045939, 0.0119436, -0.0595192, 
3.032, 0.138028, 0.00295818, 0.105542, 0.0459413, 0.0119273, -0.059534, 
3.04, 0.138396, 0.00305347, 0.105066, 0.0459436, 0.011911, -0.0595488, 
3.048, 0.138764, 0.00314863, 0.10459, 0.045946, 0.0118948, -0.0595637, 
3.056, 0.139131, 0.00324366, 0.104113, 0.0459483, 0.0118785, -0.0595786, 
3.064, 0.139499, 0.00333856, 0.103636, 0.0459505, 0.0118623, -0.0595935, 
3.072, 0.139866, 0.00343332, 0.103159, 0.0459528, 0.011846, -0.0596084, 
3.08, 0.140234, 0.00352796, 0.102682, 0.0459551, 0.0118297, -0.0596233, 
3.088, 0.140602, 0.00362247, 0.102205, 0.0459573, 0.0118135, -0.0596383, 
3.096, 0.140969, 0.00371685, 0.101728, 0.0459596, 0.0117972, -0.0596533, 
3.104, 0.141337, 0.00381109, 0.101251, 0.0459618, 0.0117809, -0.0596682, 
3.112, 0.141705, 0.00390521, 0.100773, 0.0459641, 0.0117646, -0.0596832, 
3.12, 0.142072, 0.0039992, 0.100296, 0.0459663, 0.0117484, -0.0596982, 
3.128, 0.14244, 0.00409305, 0.0998179, 0.0459685, 0.0117321, -0.0597133, 
3.136, 0.142808, 0.00418678, 0.0993401, 0.0459707, 0.0117158, -0.0597283, 
3.144, 0.143176, 0.00428038, 0.0988621, 0.0459729, 0.0116995, -0.0597433, 
3.152, 0.143544, 0.00437384, 0.0983841, 0.0459751, 0.0116831, -0.0597584, 
3.16, 0.143911, 0.00446718, 0.0979059, 0.0459772, 0.0116668, -0.0597734, 
3.168, 0.144279, 0.00456038, 0.0974276, 0.0459794, 0.0116505, -0.0597885, 
3.176, 0.144647, 0.00465345, 0.0969491, 0.0459815, 0.0116342, -0.0598036, 
3.184, 0.145015, 0.0047464, 0.0964706, 0.0459837, 0.0116178, -0.0598186, 
3.192, 0.145383, 0.00483921, 0.0959919, 0.0459858, 0.0116015, -0.0598337, 
3.2, 0.145751, 0.00493189, 0.0955131, 0.0459879, 0.0115851, -0.0598488, 
3.208, 0.146119, 0.00502444, 0.0950342, 0.04599, 0.0115687, -0.059864, 
3.216, 0.146487, 0.00511686, 0.0945552, 0.0459921, 0.0115524, -0.0598791, 
3.224, 0.146855, 0.00520915, 0.094076, 0.0459942, 0.011536, -0.0598942, 
3.232, 0.147223, 0.0053013, 0.0935968, 0.0459963, 0.0115196, -0.0599094, 
3.24, 0.14759, 0.00539333, 0.0931174, 0.0459984, 0.0115032, -0.0599245, 
3.248, 0.147958, 0.00548522, 0.0926379, 0.0460004, 0.0114868, -0.0599397, 
3.256, 0.148327, 0.00557698, 0.0921582, 0.0460025, 0.0114704, -0.0599549, 
3.264, 0.148695, 0.00566862, 0.0916784, 0.0460045, 0.011454, -0.0599701, 
3.272, 0.149063, 0.00576012, 0.0911986, 0.0460066, 0.0114375, -0.0599853, 
3.28, 0.149431, 0.00585149, 0.0907186, 0.0460086, 0.0114211, -0.0600005, 
3.288, 0.149799, 0.00594272, 0.0902384, 0.0460106, 0.0114046, -0.0600157, 
3.296, 0.150167, 0.00603383, 0.0897582, 0.0460126, 0.0113882, -0.0600309, 
3.304, 0.150535, 0.0061248, 0.0892778, 0.0460146, 0.0113717, -0.0600462, 
3.312, 0.150903, 0.00621564, 0.0887973, 0.0460166, 0.0113553, -0.0600614, 
3.32, 0.151271, 0.00630635, 0.0883167, 0.0460185, 0.0113388, -0.0600767, 
3.328, 0.151639, 0.00639693, 0.087836, 0.0460205, 0.0113223, -0.0600919, 
3.336, 0.152008, 0.00648738, 0.0873551, 0.0460224, 0.0113058, -0.0601072, 
3.344, 0.152376, 0.00657769, 0.0868741, 0.0460244, 0.0112893, -0.0601225, 
3.352, 0.152744, 0.00666788, 0.086393, 0.0460263, 0.0112728, -0.0601378, 
3.36, 0.153112, 0.00675793, 0.0859118, 0.0460282, 0.0112563, -0.0601531, 
3.368, 0.15348, 0.00684784, 0.0854305, 0.0460301, 0.0112398, -0.0601684, 
3.376, 0.153849, 0.00693763, 0.084949, 0.046032, 0.0112232, -0.0601838, 
3.384, 0.154217, 0.00702728, 0.0844674, 0.0460339, 0.0112067, -0.0601991, 
3.392, 0.154585, 0.0071168, 0.0839857, 0.0460358, 0.0111901, -0.0602145, 
3.4, 0.154954, 0.00720619, 0.0835038, 0.0460377, 0.0111736, -0.0602298, 
3.408, 0.155322, 0.00729545, 0.0830219, 0.0460395, 0.011157, -0.0602452, 
3.416, 0.15569, 0.00738457, 0.0825398, 0.0460414, 0.0111404, -0.0602606, 
3.424, 0.156059, 0.00747356, 0.0820576, 0.0460432, 0.0111239, -0.060276, 
3.432, 0.156427, 0.00756242, 0.0815753, 0.046045, 0.0111073, -0.0602914, 
3.44, 0.156795, 0.00765115, 0.0810928, 0.0460468, 0.0110907, -0.0603068, 
3.448, 0.157164, 0.00773974, 0.0806102, 0.0460487, 0.0110741, -0.0603222, 
3.456, 0.157532, 0.0078282, 0.0801275, 0.0460504, 0.0110575, -0.0603377, 
3.464, 0.157901, 0.00791653, 0.0796447, 0.0460522, 0.0110408, -0.0603531, 
3.472, 0.158269, 0.00800472, 0.0791618, 0.046054, 0.0110242, -0.0603686, 
3.48, 0.158637, 0.00809278, 0.0786787, 0.0460558, 0.0110076, -0.0603841, 
3.488, 0.159006, 0.00818071, 0.0781955, 0.0460575, 0.0109909, -0.0603995, 
3.496, 0.159374, 0.0082685, 0.0777122, 0.0460593, 0.0109743, -0.060415, 
3.504, 0.159743, 0.00835616, 0.0772287, 0.046061, 0.0109576, -0.0604305, 
3.512, 0.160111, 0.00844369, 0.0767452, 0.0460627, 0.010941, -0.060446, 
3.52, 0.16048, 0.00853108, 0.0762615, 0.0460644, 0.0109243, -0.0604616, 
3.528, 0.160848, 0.00861834, 0.0757776, 0.0460661, 0.0109076, -0.0604771, 
3.536, 0.161217, 0.00870547, 0.0752937, 0.0460678, 0.0108909, -0.0604926, 
3.544, 0.161585, 0.00879247, 0.0748096, 0.0460695, 0.0108742, -0.0605082, 
3.552, 0.161954, 0.00887933, 0.0743254, 0.0460712, 0.0108575, -0.0605238, 
3.56, 0.162323, 0.00896605, 0.0738411, 0.0460729, 0.0108408, -0.0605393, 
3.568, 0.162691, 0.00905264, 0.0733567, 0.0460745, 0.0108241, -0.0605549, 
3.576, 0.16306, 0.0091391, 0.0728721, 0.0460761, 0.0108073, -0.0605705, 
3.584, 0.163428, 0.00922543, 0.0723874, 0.0460778, 0.0107906, -0.0605861, 
3.592, 0.163797, 0.00931162, 0.0719026, 0.0460794, 0.0107738, -0.0606018, 
3.6, 0.164166, 0.00939767, 0.0714177, 0.046081, 0.0107571, -0.0606174, 
3.608, 0.164534, 0.0094836, 0.0709326, 0.0460826, 0.0107403, -0.060633, 
3.616, 0.164903, 0.00956939, 0.0704474, 0.0460842, 0.0107235, -0.0606487, 
3.624, 0.165272, 0.00965504, 0.0699621, 0.0460858, 0.0107068, -0.0606644, 
3.632, 0.16564, 0.00974056, 0.0694767, 0.0460873, 0.01069, -0.06068, 
3.64, 0.166009, 0.00982594, 0.0689911, 0.0460889, 0.0106732, -0.0606957, 
3.648, 0.166378, 0.0099112, 0.0685054, 0.0460904, 0.0106564, -0.0607114, 
3.656, 0.166747, 0.00999631, 0.0680196, 0.046092, 0.0106396, -0.0607271, 
3.664, 0.167115, 0.0100813, 0.0675337, 0.0460935, 0.0106227, -0.0607429, 
3.672, 0.167484, 0.0101661, 0.0670476, 0.046095, 0.0106059, -0.0607586, 
3.68, 0.167853, 0.0102509, 0.0665614, 0.0460965, 0.0105891, -0.0607743, 
3.688, 0.168222, 0.0103354, 0.0660751, 0.046098, 0.0105722, -0.0607901, 
3.696, 0.16859, 0.0104199, 0.0655886, 0.0460995, 0.0105554, -0.0608059, 
3.704, 0.168959, 0.0105042, 0.0651021, 0.046101, 0.0105385, -0.0608216, 
3.712, 0.169328, 0.0105884, 0.0646154, 0.0461024, 0.0105217, -0.0608374, 
3.72, 0.169697, 0.0106724, 0.0641285, 0.0461039, 0.0105048, -0.0608532, 
3.728, 0.170066, 0.0107563, 0.0636416, 0.0461053, 0.0104879, -0.060869, 
3.736, 0.170435, 0.0108401, 0.0631545, 0.0461068, 0.010471, -0.0608849, 
3.744, 0.170804, 0.0109237, 0.0626673, 0.0461082, 0.0104541, -0.0609007, 
3.752, 0.171172, 0.0110072, 0.06218, 0.0461096, 0.0104372, -0.0609165, 
3.76, 0.171541, 0.0110906, 0.0616925, 0.046111, 0.0104203, -0.0609324, 
3.768, 0.17191, 0.0111738, 0.0612049, 0.0461124, 0.0104034, -0.0609483, 
3.776, 0.172279, 0.0112569, 0.0607172, 0.0461138, 0.0103864, -0.0609641, 
3.784, 0.172648, 0.0113398, 0.0602294, 0.0461151, 0.0103695, -0.06098, 
3.792, 0.173017, 0.0114227, 0.0597414, 0.0461165, 0.0103525, -0.0609959, 
3.8, 0.173386, 0.0115053, 0.0592533, 0.0461178, 0.0103356, -0.0610118, 
3.808, 0.173755, 0.0115879, 0.0587651, 0.0461192, 0.0103186, -0.0610278, 
3.816, 0.174124, 0.0116703, 0.0582767, 0.0461205, 0.0103016, -0.0610437, 
3.824, 0.174493, 0.0117526, 0.0577883, 0.0461218, 0.0102847, -0.0610597, 
3.832, 0.174862, 0.0118347, 0.0572997, 0.0461231, 0.0102677, -0.0610756, 
3.84, 0.175231, 0.0119167, 0.0568109, 0.0461244, 0.0102507, -0.0610916, 
3.848, 0.1756, 0.0119986, 0.0563221, 0.0461257, 0.0102337, -0.0611076, 
3.856, 0.175969, 0.0120803, 0.0558331, 0.046127, 0.0102167, -0.0611236, 
3.864, 0.176338, 0.0121619, 0.055344, 0.0461282, 0.0101996, -0.0611396, 
3.872, 0.176707, 0.0122434, 0.0548547, 0.0461295, 0.0101826, -0.0611556, 
3.88, 0.177076, 0.0123247, 0.0543653, 0.0461307, 0.0101656, -0.0611716, 
3.888, 0.177445, 0.0124059, 0.0538758, 0.0461319, 0.0101485, -0.0611877, 
3.896, 0.177814, 0.012487, 0.0533862, 0.0461332, 0.0101315, -0.0612037, 
3.904, 0.178183, 0.0125679, 0.0528964, 0.0461344, 0.0101144, -0.0612198, 
3.912, 0.178552, 0.0126486, 0.0524066, 0.0461356, 0.0100973, -0.0612359, 
3.92, 0.178921, 0.0127293, 0.0519165, 0.0461367, 0.0100803, -0.0612519, 
3.928, 0.17929, 0.0128098, 0.0514264, 0.0461379, 0.0100632, -0.061268, 
3.936, 0.179659, 0.0128902, 0.0509361, 0.0461391, 0.0100461, -0.0612842, 
3.944, 0.180029, 0.0129704, 0.0504457, 0.0461402, 0.010029, -0.0613003, 
3.952, 0.180398, 0.0130505, 0.0499552, 0.0461414, 0.0100119, -0.0613164, 
3.96, 0.180767, 0.0131304, 0.0494645, 0.0461425, 0.00999475, -0.0613326, 
3.968, 0.181136, 0.0132103, 0.0489737, 0.0461436, 0.00997762, -0.0613487, 
3.976, 0.181505, 0.0132899, 0.0484828, 0.0461447, 0.00996049, -0.0613649, 
3.984, 0.181874, 0.0133695, 0.0479918, 0.0461458, 0.00994335, -0.0613811, 
3.992, 0.182243, 0.0134489, 0.0475006, 0.0461469, 0.0099262, -0.0613973, 
4, 0.182613, 0.0135282, 0.0470093, 0.046148, 0.00990904, -0.0614135, 
4.008, 0.182982, 0.0136073, 0.0465179, 0.0461491, 0.00989187, -0.0614297, 
4.016, 0.183351, 0.0136863, 0.0460263, 0.0461501, 0.00987469, -0.0614459, 
4.024, 0.18372, 0.0137652, 0.0455346, 0.0461512, 0.00985751, -0.0614622, 
4.032, 0.18409, 0.0138439, 0.0450428, 0.0461522, 0.00984032, -0.0614784, 
4.04, 0.184459, 0.0139225, 0.0445508, 0.0461532, 0.00982312, -0.0614947, 
4.048, 0.184828, 0.0140009, 0.0440587, 0.0461543, 0.00980591, -0.061511, 
4.056, 0.185197, 0.0140792, 0.0435665, 0.0461553, 0.00978869, -0.0615273, 
4.064, 0.185566, 0.0141574, 0.0430741, 0.0461562, 0.00977147, -0.0615436, 
4.072, 0.185936, 0.0142354, 0.0425817, 0.0461572, 0.00975424, -0.0615599, 
4.08, 0.186305, 0.0143133, 0.0420891, 0.0461582, 0.009737, -0.0615762, 
4.088, 0.186674, 0.0143911, 0.0415963, 0.0461592, 0.00971975, -0.0615926, 
4.096, 0.187044, 0.0144687, 0.0411034, 0.0461601, 0.00970249, -0.0616089, 
4.104, 0.187413, 0.0145462, 0.0406104, 0.046161, 0.00968522, -0.0616253, 
4.112, 0.187782, 0.0146235, 0.0401173, 0.046162, 0.00966795, -0.0616417, 
4.12, 0.188151, 0.0147007, 0.039624, 0.0461629, 0.00965067, -0.0616581, 
4.128, 0.188521, 0.0147778, 0.0391307, 0.0461638, 0.00963338, -0.0616745, 
4.136, 0.18889, 0.0148547, 0.0386371, 0.0461647, 0.00961608, -0.0616909, 
4.144, 0.189259, 0.0149315, 0.0381435, 0.0461656, 0.00959877, -0.0617073, 
4.152, 0.189629, 0.0150082, 0.0376497, 0.0461664, 0.00958146, -0.0617238, 
4.16, 0.189998, 0.0150847, 0.0371558, 0.0461673, 0.00956414, -0.0617402, 
4.168, 0.190367, 0.0151611, 0.0366617, 0.0461681, 0.00954681, -0.0617567, 
4.176, 0.190737, 0.0152373, 0.0361675, 0.046169, 0.00952947, -0.0617732, 
4.184, 0.191106, 0.0153134, 0.0356732, 0.0461698, 0.00951212, -0.0617897, 
4.192, 0.191475, 0.0153894, 0.0351787, 0.0461706, 0.00949476, -0.0618062, 
4.2, 0.191845, 0.0154652, 0.0346842, 0.0461714, 0.0094774, -0.0618227, 
4.208, 0.192214, 0.0155409, 0.0341895, 0.0461722, 0.00946003, -0.0618392, 
4.216, 0.192584, 0.0156164, 0.0336946, 0.046173, 0.00944265, -0.0618557, 
4.224, 0.192953, 0.0156918, 0.0331996, 0.0461738, 0.00942526, -0.0618723, 
4.232, 0.193322, 0.0157671, 0.0327045, 0.0461745, 0.00940786, -0.0618889, 
4.24, 0.193692, 0.0158422, 0.0322093, 0.0461753, 0.00939046, -0.0619055, 
4.248, 0.194061, 0.0159172, 0.0317139, 0.046176, 0.00937304, -0.061922, 
4.256, 0.194431, 0.015992, 0.0312184, 0.0461767, 0.00935562, -0.0619387, 
4.264, 0.1948, 0.0160667, 0.0307227, 0.0461774, 0.00933819, -0.0619553, 
4.272, 0.195169, 0.0161413, 0.030227, 0.0461781, 0.00932075, -0.0619719, 
4.28, 0.195539, 0.0162157, 0.0297311, 0.0461788, 0.00930331, -0.0619885, 
4.288, 0.195908, 0.01629, 0.029235, 0.0461795, 0.00928585, -0.0620052, 
4.296, 0.196278, 0.0163642, 0.0287388, 0.0461802, 0.00926839, -0.0620219, 
4.304, 0.196647, 0.0164382, 0.0282425, 0.0461808, 0.00925092, -0.0620386, 
4.312, 0.197017, 0.016512, 0.0277461, 0.0461815, 0.00923344, -0.0620553, 
4.32, 0.197386, 0.0165858, 0.0272495, 0.0461821, 0.00921595, -0.062072, 
4.328, 0.197756, 0.0166593, 0.0267528, 0.0461828, 0.00919846, -0.0620887, 
4.336, 0.198125, 0.0167328, 0.026256, 0.0461834, 0.00918095, -0.0621054, 
4.344, 0.198495, 0.0168061, 0.025759, 0.046184, 0.00916344, -0.0621222, 
4.352, 0.198864, 0.0168793, 0.0252619, 0.0461846, 0.00914592, -0.0621389, 
4.36, 0.199233, 0.0169523, 0.0247646, 0.0461851, 0.00912839, -0.0621557, 
4.368, 0.199603, 0.0170252, 0.0242673, 0.0461857, 0.00911085, -0.0621725, 
4.376, 0.199972, 0.0170979, 0.0237697, 0.0461863, 0.00909331, -0.0621893, 
4.384, 0.200342, 0.0171705, 0.0232721, 0.0461868, 0.00907575, -0.0622061, 
4.392, 0.200711, 0.017243, 0.0227743, 0.0461874, 0.00905819, -0.0622229, 
4.4, 0.201081, 0.0173153, 0.0222764, 0.0461879, 0.00904062, -0.0622398, 
4.408, 0.20145, 0.0173875, 0.0217783, 0.0461884, 0.00902304, -0.0622566, 
4.416, 0.20182, 0.0174595, 0.0212801, 0.0461889, 0.00900546, -0.0622735, 
4.424, 0.202189, 0.0175315, 0.0207818, 0.0461894, 0.00898786, -0.0622904, 
4.432, 0.202559, 0.0176032, 0.0202834, 0.0461899, 0.00897026, -0.0623073, 
4.44, 0.202929, 0.0176748, 0.0197848, 0.0461903, 0.00895264, -0.0623242, 
4.448, 0.203298, 0.0177463, 0.019286, 0.0461908, 0.00893502, -0.0623411, 
4.456, 0.203668, 0.0178177, 0.0187872, 0.0461912, 0.0089174, -0.062358, 
4.464, 0.204037, 0.0178889, 0.0182882, 0.0461917, 0.00889976, -0.062375, 
4.472, 0.204407, 0.0179599, 0.017789, 0.0461921, 0.00888211, -0.0623919, 
4.48, 0.204776, 0.0180308, 0.0172898, 0.0461925, 0.00886446, -0.0624089, 
4.488, 0.205146, 0.0181016, 0.0167904, 0.0461929, 0.0088468, -0.0624259, 
4.496, 0.205515, 0.0181722, 0.0162908, 0.0461933, 0.00882913, -0.0624429, 
4.504, 0.205885, 0.0182427, 0.0157911, 0.0461937, 0.00881145, -0.0624599, 
4.512, 0.206254, 0.0183131, 0.0152913, 0.046194, 0.00879376, -0.062477, 
4.52, 0.206624, 0.0183833, 0.0147914, 0.0461944, 0.00877607, -0.062494, 
4.528, 0.206993, 0.0184534, 0.0142913, 0.0461947, 0.00875836, -0.0625111, 
4.536, 0.207363, 0.0185233, 0.0137911, 0.046195, 0.00874065, -0.0625281, 
4.544, 0.207733, 0.0185931, 0.0132907, 0.0461954, 0.00872293, -0.0625452, 
4.552, 0.208102, 0.0186627, 0.0127902, 0.0461957, 0.0087052, -0.0625623, 
4.56, 0.208472, 0.0187322, 0.0122896, 0.046196, 0.00868747, -0.0625794, 
4.568, 0.208841, 0.0188016, 0.0117888, 0.0461963, 0.00866972, -0.0625965, 
4.576, 0.209211, 0.0188708, 0.0112879, 0.0461965, 0.00865197, -0.0626137, 
4.584, 0.20958, 0.0189398, 0.0107868, 0.0461968, 0.0086342, -0.0626308, 
4.592, 0.20995, 0.0190088, 0.0102857, 0.046197, 0.00861643, -0.062648, 
4.6, 0.21032, 0.0190776, 0.00978433, 0.0461973, 0.00859865, -0.0626652, 
4.608, 0.210689, 0.0191462, 0.00928287, 0.0461975, 0.00858087, -0.0626824, 
4.616, 0.211059, 0.0192147, 0.00878136, 0.0461981, 0.00856169, -0.062689, 
4.624, 0.211428, 0.019283, 0.00827985, 0.0461983, 0.00854162, -0.0626892, 
4.632, 0.211798, 0.0193512, 0.00777833, 0.0461985, 0.00852153, -0.0626893, 
4.64, 0.212168, 0.0194192, 0.00727682, 0.0461987, 0.00850143, -0.0626895, 
4.648, 0.212537, 0.0194871, 0.0067753, 0.0461989, 0.00848132, -0.0626896, 
4.656, 0.212907, 0.0195548, 0.00627378, 0.046199, 0.00846121, -0.0626897, 
4.664, 0.213276, 0.0196223, 0.00577226, 0.0461992, 0.0084411, -0.0626898, 
4.672, 0.213646, 0.0196897, 0.00527074, 0.0461993, 0.00842098, -0.0626899, 
4.68, 0.214016, 0.0197569, 0.00476922, 0.0461995, 0.00840087, -0.0626899, 
4.688, 0.214385, 0.0198239, 0.0042677, 0.0461996, 0.00838075, -0.06269, 
4.696, 0.214755, 0.0198908, 0.00376618, 0.0461997, 0.00836062, -0.06269, 
4.704, 0.215124, 0.0199575, 0.00326467, 0.0461997, 0.0083405, -0.0626899, 
4.712, 0.215494, 0.0200241, 0.00276315, 0.0461998, 0.00832037, -0.0626898, 
4.72, 0.215864, 0.0200905, 0.00226163, 0.0461999, 0.00830023, -0.0626897, 
4.728, 0.216233, 0.0201567, 0.00176012, 0.0461999, 0.0082801, -0.0626893, 
4.736, 0.216603, 0.0202228, 0.00125861, 0.0462, 0.00825996, -0.0626883, 
4.744, 0.216972, 0.0202887, 0.000757124, 0.0462, 0.00823981, -0.0626855, 
